name,rating,age,gender,country
"Zuo,",1537,10,F,AUS
"Magesh,",1530,12,F,AUS
"Koodrin,",1529,66,F,AUS
"Mendis,",1522,17,F,AUS
"George,",1521,24,F,AUS
"Wang,",1518,10,F,AUS
"Lamb,",1515,34,F,AUS
"Mugunthan,",1514,17,F,AUS
"Kolak,",1510,63,F,AUS
"Paudel,",1509,39,F,AUS
"Aryan,",1508,20,F,AUS
"Guha,",1499,9,F,AUS
"Daniel,",1497,10,F,AUS
Selva,1494,10,F,AUS
"Fraser,",1493,66,F,AUS
"Zhao,",1492,12,F,AUS
"Danwar,",1486,13,F,AUS
"Srikanth,",1485,15,F,AUS
"Hao,",1483,10,F,AUS
"Santoso,",1478,14,F,AUS
De,1478,10,F,AUS
"Ariyathilaka,",1476,10,F,AUS
"Tan,",1475,12,F,AUS
De,1472,10,F,AUS
"Nafari,",1469,44,F,AUS
"Huang,",1465,10,F,AUS
"Goldstein,",1461,8,F,AUS
"Alekseenko,",2673,27,M,AUT
"Ragger,",2579,36,M,AUT
"Dragnev,",2566,25,M,AUT
"Horvath,",2541,21,M,AUT
"Blohberger,",2536,22,M,AUT
"Baidetskyi,",2512,22,M,AUT
"Stanec,",2473,56,M,AUT
"Shengelia,",2458,44,M,AUT
"Kindermann,",2447,65,M,AUT
"Handler,",2446,30,M,AUT
"Schweda,",2443,50,M,AUT
"Peyrer,",2437,21,M,AUT
"Gajek,",2436,26,M,AUT
"Halvax,",2434,31,M,AUT
"Diermair,",2425,38,M,AUT
"Schreiner,",2418,32,M,AUT
"Dotzer,",2418,14,M,AUT
"Schwabeneder,",2415,32,M,AUT
"Froewis,",2414,34,M,AUT
"Mesaros,",2414,24,M,AUT
"Neubauer,",2413,51,M,AUT
"Leisch,",2405,22,M,AUT
"Borrmann,",2405,17,M,AUT
"Morgunov,",2401,19,M,AUT
"Atlas,",2395,56,M,AUT
"Balint,",2393,14,M,AUT
"Weiss,",2391,51,M,AUT
"Lehner,",2389,49,M,AUT
"Volkmann,",2387,53,M,AUT
"Schernthaner,",2386,20,M,AUT
"Schachinger,",2382,39,M,AUT
"Postlmayer,",2382,22,M,AUT
"Lendwai,",2374,58,M,AUT
"Staudner,",2373,54,M,AUT
"Baumegger,",2367,52,M,AUT
"Kilgus,",2359,48,M,AUT
"Menezes,",2359,28,M,AUT
"Mostbauer,",2353,30,M,AUT
"Balinov,",2352,58,M,AUT
"Schnider,",2349,45,M,AUT
"Huber,",2346,26,M,AUT
"Kruckenhauser,",2344,21,M,AUT
"Wohlfahrt,",2338,51,M,AUT
"Schneider-Zinner,",2337,56,M,AUT
"Rieger,",2336,29,M,AUT
"Felsberger,",2335,60,M,AUT
"Novkovic,",2333,58,M,AUT
"Freitag,",2333,55,M,AUT
"Salvenmoser,",2333,30,M,AUT
"Ernst,",2331,15,M,AUT
"Pilaj,",2326,43,M,AUT
"Mahdy,",2326,66,M,AUT
"Bauer,",2325,21,M,AUT
"Wukits,",2316,52,M,AUT
"Gschiel,",2310,17,M,AUT
"Bawart,",2310,54,M,AUT
"Platzgummer,",2305,33,M,AUT
"Steiner,",2302,43,M,AUT
"Sadilek,",2301,36,M,AUT
"Wendl,",2301,17,M,AUT
"Enoeckl,",2298,43,M,AUT
"Webersberger,",2297,42,M,AUT
"Marakovits,",2294,18,M,AUT
"Schwarhofer,",2294,35,M,AUT
"Hebesberger,",2292,50,M,AUT
"Kristoferitsch,",2291,19,M,AUT
"Casagrande,",2290,56,M,AUT
"Dietmayer-Kraeutler,",2290,38,M,AUT
"Fahrner,",2289,55,M,AUT
"Testor,",2289,44,M,AUT
"Gstach,",2288,29,M,AUT
"Kuba,",2286,45,M,AUT
"Rumpl,",2286,51,M,AUT
"Vitouch,",2284,40,M,AUT
Theissl,2284,42,M,AUT
"Ennsberger,",2282,58,M,AUT
"Amann,",2282,56,M,AUT
"Genser,",2281,47,M,AUT
"Kreisl,",2273,38,M,AUT
"Fanninger,",2264,21,M,AUT
"Kaspret,",2263,64,M,AUT
"Pingitzer,",2260,50,M,AUT
"Tabernig,",2259,52,M,AUT
"Miazhynski,",2258,18,M,AUT
"Hartl,",2257,31,M,AUT
"Knoll,",2257,53,M,AUT
"Wallner,",2257,60,M,AUT
"Alvir,",2255,63,M,AUT
"Hofer,",2255,26,M,AUT
"Matt,",2254,30,M,AUT
"Vokroj,",2253,68,M,AUT
"Steindl,",2251,26,M,AUT
"Groetz,",2250,46,M,AUT
"Schnepp,",2250,52,M,AUT
"Ganaus,",2245,54,M,AUT
"Kranzl,",2245,25,M,AUT
"Windhager,",2244,27,M,AUT
"Heimberger,",2243,55,M,AUT
"Pichler,",2243,43,M,AUT
"Gaertner,",2242,61,M,AUT
Theissl,2284,42,F,AUT
"Newrkla,",2219,32,F,AUT
"Trippold,",2173,26,F,AUT
"Exler,",2169,34,F,AUT
"Schloffer,",2168,24,F,AUT
"Kopinits,",2136,39,F,AUT
"Hapala,",2118,30,F,AUT
"Polterauer,",2109,24,F,AUT
"Novkovic,",2085,52,F,AUT
"Froewis,",2078,30,F,AUT
"Myagmarsuren,",2076,21,F,AUT
"Katter,",2056,19,F,AUT
"Borek,",2054,60,F,AUT
"Mira,",2041,70,F,AUT
"Kolba,",2036,29,F,AUT
"Mayrhuber,",2035,24,F,AUT
"Teuschler,",2033,40,F,AUT
"Kordzadze,",2025,35,F,AUT
"Horvath,",2014,39,F,AUT
"Deak-Sala,",2013,17,F,AUT
"Berger,",2003,67,F,AUT
"Schreiner,",1999,32,F,AUT
"Schirmbeck,",1994,44,F,AUT
"Moerwald,",1992,21,F,AUT
"Hiebler,",1983,27,F,AUT
"Kosc,",1979,64,F,AUT
"Wunderl,",1948,31,F,AUT
"Wu,",1944,26,F,AUT
"Stadlinger,",1932,20,F,AUT
"Zechner,",1928,41,F,AUT
"Schmied,",1923,23,F,AUT
"Vicze,",1921,18,F,AUT
"Bauer,",1920,31,F,AUT
"Truszkiewicz,",1919,38,F,AUT
"Goeschl,",1918,50,F,AUT
"Stiefelbauer,",1918,41,F,AUT
"Tarmastin,",1911,29,F,AUT
"Konecny,",1903,22,F,AUT
"Nagy,",1902,57,F,AUT
"Marinovic,",1890,18,F,AUT
"Frischauf,",1890,32,F,AUT
"Katter,",1889,17,F,AUT
"Horvath,",1888,61,F,AUT
"Krassnitzer,",1888,44,F,AUT
"Anker,",1888,31,F,AUT
"Saler-Grafenberger,",1885,66,F,AUT
"Stallinger,",1882,25,F,AUT
"Wegan,",,0,F,AUT
"Kimpel,",1875,42,F,AUT
"Tscharnuter,",1864,25,F,AUT
"Bauer,",1863,29,F,AUT
"Rampler,",1862,39,F,AUT
"Schmidbauer,",1855,51,F,AUT
"Chen,",1851,42,F,AUT
"Mattersberger,",1851,39,F,AUT
"Gambal,",1849,29,F,AUT
"Wilfling,",1848,30,F,AUT
"Karner,",1848,40,F,AUT
"Hackbarth,",1844,67,F,AUT
"Moerwald,",1840,22,F,AUT
"Vicze,",1840,20,F,AUT
"Fritz,",1839,36,F,AUT
"Molnar,",1826,57,F,AUT
"Vokroj,",1824,67,F,AUT
"Egger,",1820,19,F,AUT
"Harca,",1817,56,F,AUT
"Maienschein,",1815,41,F,AUT
"Zoehrer,",1807,28,F,AUT
"Sommer,",1798,29,F,AUT
"Hyassat,",1798,16,F,AUT
"Steiner,",1796,32,F,AUT
"Heinrich,",1795,28,F,AUT
"Zeber,",1787,24,F,AUT
"Kilzer,",1786,48,F,AUT
"Stockhammer,",1777,28,F,AUT
Vu,1777,17,F,AUT
"Badrakova,",1770,21,F,AUT
"Hayden,",1768,49,F,AUT
"Schneider,",1767,36,F,AUT
"Kotliar,",1766,16,F,AUT
"Kopinits,",1761,69,F,AUT
"Sommer,",1759,27,F,AUT
"Majkovski,",1758,26,F,AUT
"Zhbanova,",1758,21,F,AUT
"Grasberger,",1756,15,F,AUT
"Felberbauer,",1746,24,F,AUT
"Unger,",1745,70,F,AUT
"Pribozic,",1737,23,F,AUT
"Mandzhieva,",1731,20,F,AUT
"Stangl,",1728,82,F,AUT
"Schwarhofer,",1727,33,F,AUT
"Gritsch,",1726,21,F,AUT
"Kolar-Thompson,",1722,51,F,AUT
"Turdiyeva,",1721,14,F,AUT
"Buhmann,",1717,31,F,AUT
"Wielander,",1713,17,F,AUT
"Amritzer,",1713,44,F,AUT
"Martetschlaeger,",1710,23,F,AUT
"Felleitner,",1710,22,F,AUT
"Giselbrecht,",1708,15,F,AUT
"Mamedyarov,",2738,39,M,AZE
"Radjabov,",2698,37,M,AZE
"Mamedov,",2651,36,M,AZE
"Suleymanli,",2632,19,M,AZE
"Durarbayli,",2626,32,M,AZE
"Abasov,",2615,29,M,AZE
"Safarli,",2596,32,M,AZE
"Muradli,",2575,21,M,AZE
"Asadli,",2554,23,M,AZE
"Ahmadzada,",2542,20,M,AZE
"Rasulov,",2511,33,M,AZE
"Iskandarov,",2506,29,M,AZE
"Gadimbayli,",2505,22,M,AZE
"Samadov,",2490,17,M,AZE
"Sadikhov,",2488,26,M,AZE
"Guliyev,",2481,50,M,AZE
"Babazada,",2459,19,M,AZE
"Mirzoev,",2454,46,M,AZE
"Manafov,",2430,20,M,AZE
"Mammadov,",2418,30,M,AZE
"Mammadzada,",2417,24,M,AZE
"Ibrahimli,",2415,22,M,AZE
"Talibov,",2415,18,M,AZE
"Atakishiyev,",2408,20,M,AZE
"Ahmad,",2406,13,M,AZE
"Beydullayeva,",2403,21,M,AZE
"Mammadov,",2398,21,M,AZE
"Abdulov,",2385,36,M,AZE
"Fataliyeva,",2381,28,M,AZE
"Balajayeva,",2362,23,M,AZE
"Sideifzade,",2357,72,M,AZE
"Shahaliyev,",2349,25,M,AZE
"Hasanzade,",2346,27,M,AZE
"Garayev,",2340,22,M,AZE
"Aliyev,",2338,22,M,AZE
"Gasimov,",2329,24,M,AZE
"Sevdimaliyev,",2329,35,M,AZE
"Bashirli,",2329,24,M,AZE
"Mammadova,",2328,33,M,AZE
"Asgarov,",2321,32,M,AZE
"Mustafayev,",2319,20,M,AZE
"Nifdaliyev,",2312,35,M,AZE
"Rustamov,",2307,15,M,AZE
"Zeynalli,",2300,30,M,AZE
"Ismayilov,",2297,48,M,AZE
"Suleymanli,",2297,18,M,AZE
"Orujov,",2295,16,M,AZE
"Bajarani,",2286,59,M,AZE
"Davidov,",2280,38,M,AZE
"Israilov,",2280,18,M,AZE
"Umudova,",2278,35,M,AZE
"Nuri,",2276,27,M,AZE
"Mammadova,",2275,25,M,AZE
"Ismayilov,",2273,38,M,AZE
"Khalafova,",2269,30,M,AZE
"Gurbanov,",2261,20,M,AZE
"Valiyev,",2260,17,M,AZE
"Abbasov,",2254,37,M,AZE
"Hamidov,",2247,16,M,AZE
"Eynullayev,",2241,20,M,AZE
"Guliev,",2238,50,M,AZE
"Bayramov,",2237,26,M,AZE
"Orujov,",2226,52,M,AZE
"Davudov,",2225,15,M,AZE
"Ahmadov,",2224,36,M,AZE
"Aslanov,",2222,18,M,AZE
"Guliev,",2221,56,M,AZE
"Eynullayev,",2217,20,M,AZE
"Hajialiyev,",2216,16,M,AZE
"Abdulla,",2213,31,M,AZE
"Rahmanov,",2205,34,M,AZE
"Valibayov,",2205,78,M,AZE
"Mamedjarova,",2197,35,M,AZE
"Garayev,",2196,47,M,AZE
"Asgarov,",2194,36,M,AZE
"Babayev,",2193,53,M,AZE
"Ismayilov,",2192,43,M,AZE
"Abdulkarimli,",2190,17,M,AZE
"Javadov,",2190,19,M,AZE
"Abdinova,",2186,16,M,AZE
"Ibrahimova,",2179,29,M,AZE
"Allahverdiyeva,",2174,19,M,AZE
"Mukhtarov,",2168,40,M,AZE
"Musayev,",2162,39,M,AZE
"Abdullayev,",2160,33,M,AZE
"Ilyasli,",2157,20,M,AZE
"Kazimova,",2155,31,M,AZE
"Rzayev,",2153,28,M,AZE
"Jafarli,",2151,23,M,AZE
"Mamedjarova,",2145,41,M,AZE
"Bayramov,",2133,53,M,AZE
"Bayramov,",2128,27,M,AZE
"Ismayil,",2122,20,M,AZE
"Seyid,",2110,17,M,AZE
"Hajiyev,",2106,37,M,AZE
"Hasanov,",2101,34,M,AZE
"Baghirov,",2097,16,M,AZE
"Babaev,",2090,52,M,AZE
"Kanli,",2083,18,M,AZE
"Alizada,",2081,13,M,AZE
"Mammadzada,",2417,24,F,AZE
"Beydullayeva,",2403,21,F,AZE
"Fataliyeva,",2381,28,F,AZE
"Balajayeva,",2362,23,F,AZE
"Mammadova,",2328,33,F,AZE
"Umudova,",2278,35,F,AZE
"Mammadova,",2275,25,F,AZE
"Khalafova,",2269,30,F,AZE
"Abdulla,",2213,31,F,AZE
"Mamedjarova,",2197,35,F,AZE
"Abdinova,",2186,16,F,AZE
"Ibrahimova,",2179,29,F,AZE
"Allahverdiyeva,",2174,19,F,AZE
"Kazimova,",2155,31,F,AZE
"Mamedjarova,",2145,41,F,AZE
"Ismayil,",2122,20,F,AZE
"Hajiyeva,",2079,21,F,AZE
"Rzali,",2027,20,F,AZE
"Huseynova,",2021,14,F,AZE
"Gasimova,",2014,17,F,AZE
"Soyunlu,",2005,28,F,AZE
"Talibova,",2003,31,F,AZE
"Khalilova,",2000,30,F,AZE
"Asgarova,",1991,33,F,AZE
"Bashirli,",1986,13,F,AZE
"Hasanova,",1984,32,F,AZE
"Aghaverdiyeva,",1966,14,F,AZE
"Ismayilova,",1962,14,F,AZE
"Jabbarova,",1948,51,F,AZE
"Babayeva,",1936,19,F,AZE
"Guliyeva,",1933,39,F,AZE
"Taghiyeva,",1888,27,F,AZE
"Humbatova,",1884,17,F,AZE
"Nuriyeva,",1861,16,F,AZE
"Huseynova,",1860,13,F,AZE
"Ibrahimbayli,",1844,15,F,AZE
"Huseynli,",1838,14,F,AZE
"Babazade,",1831,37,F,AZE
"Mammadova,",1821,18,F,AZE
"Ismayilova,",1812,34,F,AZE
"Isfandiyarli,",1792,27,F,AZE
"Najafova,",1788,17,F,AZE
"Valiyeva,",1764,13,F,AZE
"Ismayilova,",1747,31,F,AZE
"Taghiyeva,",1747,29,F,AZE
"Mirzaliyeva,",1746,11,F,AZE
"Allahverdiyeva,",1738,19,F,AZE
"Budagova,",1737,16,F,AZE
"Garayeva,",1724,26,F,AZE
"Allahverdi,",1718,12,F,AZE
"Jafarova,",1713,18,F,AZE
"Aliyeva,",1708,35,F,AZE
"Imamverdiyeva,",1701,31,F,AZE
"Valiyeva,",1701,27,F,AZE
"Rzali,",1697,16,F,AZE
"Rahimova,",1688,16,F,AZE
"Mirzaliyeva,",1685,12,F,AZE
"Aghasiyeva,",1679,34,F,AZE
"Ismayil,",1678,17,F,AZE
"Ahmadova,",1661,20,F,AZE
"Jafarova,",1646,17,F,AZE
"Ahmadova,",1644,15,F,AZE
"Huseynova,",1643,24,F,AZE
"Humbatli,",1633,10,F,AZE
"Mammadli,",1632,13,F,AZE
"Bakhshizada,",1629,11,F,AZE
"Gojayeva,",1628,16,F,AZE
"Alakbarli,",1626,13,F,AZE
"Afandi,",1625,10,F,AZE
"Ahmadli,",1624,9,F,AZE
"Dunyamaliyeva,",1618,32,F,AZE
"Jalilova,",1604,34,F,AZE
"Farzaliyeva,",1601,18,F,AZE
"Tahirova,",1597,19,F,AZE
"Zamanli,",1596,12,F,AZE
"Farzaliyeva,",1582,17,F,AZE
"Allahverdiyeva,",1582,16,F,AZE
"Safarli,",1581,49,F,AZE
"Seyidli,",1581,10,F,AZE
"Gasimova,",1568,13,F,AZE
"Mammadli,",1563,15,F,AZE
"Fakhratzade,",1557,8,F,AZE
"Kalbaliyeva,",1555,12,F,AZE
"Abbaszada,",1548,17,F,AZE
"Alizada,",1544,16,F,AZE
"Heydarli,",1543,11,F,AZE
"Mammadli,",1541,12,F,AZE
"Hasanbayova,",1540,11,F,AZE
"Nasirova,",1535,15,F,AZE
"Gahramanova,",1534,14,F,AZE
"Amiraslanova,",1533,15,F,AZE
"Aliyeva,",1532,14,F,AZE
"Aliyeva,",1525,9,F,AZE
"Huseynova,",1525,14,F,AZE
"Tahmazova,",1524,17,F,AZE
"Gasimova,",1520,21,F,AZE
"Baghirova,",1518,11,F,AZE
"Maharramli,",1513,12,F,AZE
"Aliyeva,",1511,12,F,AZE
"Huseynli,",1505,17,F,AZE
"Lazavik,",2578,18,M,BLR
"Nikitenko,",2490,24,M,BLR
"Gorovets,",2481,37,M,BLR
"Kovalev,",2440,63,M,BLR
"Aleksandrov,",2425,51,M,BLR
"Stupak,",2405,34,M,BLR
"Zarubitski,",2389,22,M,BLR
"Korzubov,",2387,62,M,BLR
"Fedorov,",2375,52,M,BLR
"Podolchenko,",2360,36,M,BLR
"Tihonov,",2350,46,M,BLR
"Pogosian,",2338,33,M,BLR
"Mihajlovskij,",2312,44,M,BLR
"Spizharny,",2306,18,M,BLR
"Teterev,",2257,41,M,BLR
"Liutsko,",2249,62,M,BLR
"Novitzkij,",2224,53,M,BLR
"Smirnov,",2217,71,M,BLR
"Timoshenko,",,0,M,BLR
"Kusenkova,",2169,29,M,BLR
"Kramich,",2152,22,M,BLR
"Tarasenka,",2144,18,M,BLR
"Bystrov,",2127,61,M,BLR
"Cherepov,",2083,42,M,BLR
"Savelev,",2042,13,M,BLR
"Naumovich,",2031,19,M,BLR
"Krukouski,",2027,16,M,BLR
"Strizhnev,",2026,17,M,BLR
"Budnikov,",2017,41,M,BLR
"Hodzdanker,",2015,51,M,BLR
"Romanovskij,",2015,21,M,BLR
"Novikau,",2012,13,M,BLR
"Vashchilov,",2001,36,M,BLR
"Klachkou,",1991,18,M,BLR
"Parkhimchyk,",1981,16,M,BLR
"Oblamski,",1967,72,M,BLR
"Mukhin,",1956,50,M,BLR
"Kazantsev,",1955,78,M,BLR
"Polyakov,",1949,47,M,BLR
"Kliza,",1941,67,M,BLR
"Koishman,",1939,51,M,BLR
"Klachkou,",1936,25,M,BLR
"Artsiomau,",1935,22,M,BLR
"Agrafenin,",1922,36,M,BLR
"Yashchuk,",1915,21,M,BLR
"Sarbay,",1914,70,M,BLR
"Buchkov,",1902,53,M,BLR
"Brutski,",1901,16,M,BLR
"Gvozdev,",1900,16,M,BLR
"Khayutin,",1899,56,M,BLR
"Kaniusheuski,",1892,17,M,BLR
"Bialiauski,",1890,16,M,BLR
"Chuprynenka,",1885,19,M,BLR
"Elkin,",1883,47,M,BLR
"Brytsikau,",1880,16,M,BLR
"Shaban,",1873,42,M,BLR
"Navumenka,",1872,14,M,BLR
"Tsarkou,",1855,16,M,BLR
"Sarychev,",1855,59,M,BLR
"Khodas,",1847,70,M,BLR
"Rudnev,",1845,15,M,BLR
"Lekakh,",1843,86,M,BLR
"Pasiashnichenka,",1842,15,M,BLR
"Piatrenka,",1832,17,M,BLR
"Rosikhin,",1830,55,M,BLR
"Dziarkach,",1827,15,M,BLR
"Luhinin,",1826,13,M,BLR
"Borovikova,",1820,16,M,BLR
"Levy,",1818,51,M,BLR
"Boiko,",,0,M,BLR
"Safonau,",1813,19,M,BLR
"Gasparian,",1811,15,M,BLR
"Fedaruk,",1809,17,M,BLR
"Varantsou,",1802,77,M,BLR
"Kozlovsky,",1801,10,M,BLR
"Buldovich,",1796,16,M,BLR
"Eidelson,",1794,66,M,BLR
"Peshka,",1792,16,M,BLR
"Yahont,",1792,16,M,BLR
"Arhipov,",1791,18,M,BLR
"Shydlouski,",1789,15,M,BLR
"Tsiuryn,",1786,18,M,BLR
"Sorokin,",1767,22,M,BLR
"Yemelyanau,",1766,13,M,BLR
"Paroshin,",1760,26,M,BLR
"Staravoitava,",1760,22,M,BLR
"Shakhadanau,",1758,71,M,BLR
"Tsyhanou,",1755,14,M,BLR
"Harlatau,",1750,43,M,BLR
"Tkachou,",1750,43,M,BLR
"Kakhno,",1749,12,M,BLR
"Bahdanovich,",1748,16,M,BLR
"Leonova,",1747,22,M,BLR
"Tolkatch,",1738,14,M,BLR
"Maslau,",1737,16,M,BLR
"Petrasian,",1734,14,M,BLR
"Razantsau,",1730,10,M,BLR
"Yankouski,",1728,43,M,BLR
"Kot,",1725,16,M,BLR
"Bogodukhov,",1721,33,M,BLR
"Kusenkova,",2169,29,F,BLR
"Tarasenka,",2144,18,F,BLR
"Shaban,",1873,42,F,BLR
"Borovikova,",1820,16,F,BLR
"Eidelson,",1794,66,F,BLR
"Staravoitava,",1760,22,F,BLR
"Leonova,",1747,22,F,BLR
"Cheshko,",1712,16,F,BLR
"Sidorenja,",1694,15,F,BLR
"Korbut,",1658,25,F,BLR
"Dzelnik,",1647,14,F,BLR
"Zakharenko,",1644,12,F,BLR
"Zubaryk,",1627,15,F,BLR
"Kasperovich,",1623,11,F,BLR
"Silanova,",1622,13,F,BLR
"Sinchuk,",1581,13,F,BLR
"Krauchanka,",1578,14,F,BLR
"Satskevich,",1569,20,F,BLR
"Kazlouskaya,",1561,14,F,BLR
"Nabiulina,",1553,17,F,BLR
"Yazykova,",1551,13,F,BLR
"Nabiulina,",1547,17,F,BLR
"Karpinskaya,",1545,14,F,BLR
"Ramanovich,",1535,13,F,BLR
"Krauchuk,",1531,62,F,BLR
"Matseralnik,",1531,15,F,BLR
"Radzko,",1526,17,F,BLR
"Krasovskaja,",1516,19,F,BLR
"Grushchenkova,",1508,18,F,BLR
Siamionava,1508,15,F,BLR
"Korneevets,",1501,16,F,BLR
"Vahura,",1484,11,F,BLR
"Kandratsenka,",1477,21,F,BLR
"Apenok,",1476,12,F,BLR
"Yakovleva,",1473,11,F,BLR
"Kazhamiakina,",1469,11,F,BLR
"Kalesnik,",1466,12,F,BLR
"Usava,",1466,13,F,BLR
"Gerasimuk,",1457,16,F,BLR
"Kazhukhar,",1453,10,F,BLR
"Baranova,",1452,78,F,BLR
"Hoika,",1452,15,F,BLR
"Tarasiuk,",1443,13,F,BLR
"Hamzovich,",1439,53,F,BLR
"Bulanova,",1438,10,F,BLR
"Volkova,",1435,16,F,BLR
"Hutsaliuk,",1430,13,F,BLR
"Tsyhanova,",1430,16,F,BLR
"Sevianiuk,",1424,16,F,BLR
"Kavgarenia,",1405,15,F,BLR
"Dardha,",2606,19,M,BEL
"Gurevich,",2573,65,M,BEL
"Ringoir,",2525,30,M,BEL
"Beukema,",2443,28,M,BEL
"Vandenbussche,",2435,37,M,BEL
"Maerevoet,",2418,23,M,BEL
"Glek,",2417,63,M,BEL
"Todorov,",2417,50,M,BEL
"Geirnaert,",2409,40,M,BEL
"Hovhannisyan,",2409,46,M,BEL
"Dgebuadze,",2408,53,M,BEL
"Maenhout,",2395,35,M,BEL
De,2393,32,M,BEL
"Godart,",2384,30,M,BEL
"Beukema,",2370,23,M,BEL
"Cekro,",2367,74,M,BEL
"Filipek,",2367,45,M,BEL
De,2366,22,M,BEL
"Verstraeten,",2361,29,M,BEL
"Sarrau,",2361,36,M,BEL
"Saiboulatov,",2359,54,M,BEL
"Goossens,",2346,38,M,BEL
"Alienkin,",2343,61,M,BEL
"Pirard,",2341,22,M,BEL
"Hautot,",2337,44,M,BEL
"Ruzhansky,",2331,13,M,BEL
"Fontaine,",2325,28,M,BEL
"Piceu,",2323,46,M,BEL
"Vandevoort,",2323,53,M,BEL
"Jadoul,",2310,67,M,BEL
"Lenaerts,",2304,26,M,BEL
"Ponnet,",2303,35,M,BEL
"Victor,",2302,18,M,BEL
"Decoster,",2301,44,M,BEL
"Dardha,",2301,52,M,BEL
Van,2301,52,M,BEL
"Polaczek,",2300,59,M,BEL
"Abolianin,",2294,58,M,BEL
"Capone,",2293,25,M,BEL
"Dauw,",2290,22,M,BEL
De,2280,27,M,BEL
De,2276,28,M,BEL
"Marechal,",2274,46,M,BEL
"Froeyman,",2261,48,M,BEL
Le,2261,53,M,BEL
"Nemegeer,",2260,18,M,BEL
"Decrop,",2259,30,M,BEL
"Ooms,",2257,47,M,BEL
"Akhayan,",2255,39,M,BEL
"Herman,",2252,33,M,BEL
"Gregoir,",2250,40,M,BEL
Van,2250,20,M,BEL
"Muetsch,",2249,22,M,BEL
"Nieto,",2249,47,M,BEL
"Hauchamps,",2248,15,M,BEL
"Dreelinck,",2246,17,M,BEL
"Philipsen,",2245,32,M,BEL
De,2244,37,M,BEL
"Raats,",2236,19,M,BEL
"Maes,",2236,46,M,BEL
"Meessen,",2234,56,M,BEL
"Zozulia,",2233,44,M,BEL
"Sterck,",2232,25,M,BEL
"Gijsen,",2232,33,M,BEL
"Khonghaloos,",2230,36,M,BEL
"Donovan,",2227,43,M,BEL
"Hamblok,",2226,36,M,BEL
"Wantiez,",2224,53,M,BEL
"Allaert,",2221,36,M,BEL
Van,2221,33,M,BEL
"Leunis,",2221,44,M,BEL
"Draftian,",2220,69,M,BEL
"Rogge,",2219,20,M,BEL
"Real,",2218,29,M,BEL
"Zouaghi,",2216,17,M,BEL
Dal,2216,49,M,BEL
"Praet,",2215,47,M,BEL
"Roos,",2214,34,M,BEL
"Roofthoofd,",2214,72,M,BEL
"Bomans,",2213,34,M,BEL
"Schoemans,",2209,41,M,BEL
"Terryn,",2208,27,M,BEL
"Mastalerz,",2206,33,M,BEL
"Cools,",2201,60,M,BEL
"Follesa,",2201,18,M,BEL
"Tonoli,",2200,38,M,BEL
Van,2197,22,M,BEL
"Sadkowski,",2194,63,M,BEL
"Geenen,",2193,63,M,BEL
"Bauduin,",2192,54,M,BEL
"Lecluyse,",2192,58,M,BEL
"Anciaux,",2191,19,M,BEL
"Dreelinck,",2189,19,M,BEL
"Lafosse,",2189,31,M,BEL
De,2189,45,M,BEL
"Plomp,",2186,48,M,BEL
"Faybish,",2184,53,M,BEL
"Rooze,",2183,77,M,BEL
"Heldenbergh,",2181,19,M,BEL
"Houdart,",2181,41,M,BEL
"Muetsch,",2249,22,F,BEL
"Zozulia,",2233,44,F,BEL
De,2151,19,F,BEL
"Vanduyfhuys,",2151,21,F,BEL
"Goossens,",2140,32,F,BEL
"Gorshkova,",2051,47,F,BEL
"Micic,",2008,58,F,BEL
"Vanhuyse,",1996,33,F,BEL
"Mabille,",1988,29,F,BEL
"Barbier,",1985,28,F,BEL
"Barbier,",1983,32,F,BEL
"Musabayeva,",1975,17,F,BEL
"Cuvelier,",1938,30,F,BEL
"Degrande,",1925,32,F,BEL
"Sleurs,",1913,20,F,BEL
"Dierckens,",1909,37,F,BEL
"Brion,",1906,39,F,BEL
"Baecke,",1892,62,F,BEL
"Temmerman,",1872,25,F,BEL
Van,1868,37,F,BEL
Van,1863,28,F,BEL
"Lascar,",1862,27,F,BEL
"Daels,",1843,23,F,BEL
"Caels,",1840,56,F,BEL
"Rousseau,",1834,25,F,BEL
"Vincent,",1823,27,F,BEL
"Mitran,",1818,22,F,BEL
"Foulon,",1815,78,F,BEL
"Vermeulen,",1810,16,F,BEL
"Snoeck,",1808,28,F,BEL
"Maeckelbergh,",1802,59,F,BEL
"Ahn,",1780,16,F,BEL
"Schroer,",1759,32,F,BEL
"Deleersnyder,",1759,42,F,BEL
"Vinet,",1757,17,F,BEL
"Caramalau,",1750,50,F,BEL
"Roymans,",1743,18,F,BEL
"Froeyman,",1741,17,F,BEL
"Lukin,",1732,12,F,BEL
Vander,1732,60,F,BEL
De,1731,34,F,BEL
"Tellier,",1724,24,F,BEL
"Vrijsen,",1722,67,F,BEL
"Decraene,",1708,14,F,BEL
"Berghs,",1708,63,F,BEL
"Daels,",1705,22,F,BEL
"Peeters,",1704,65,F,BEL
"Simek,",1688,41,F,BEL
"Nadin,",1688,57,F,BEL
"Baekelandt,",1687,52,F,BEL
"Claeys,",1680,22,F,BEL
"Marchal,",1677,26,F,BEL
"Inghelbrecht,",1674,52,F,BEL
Pereira,1674,14,F,BEL
"Dethier,",1672,57,F,BEL
"Christiaens,",1668,16,F,BEL
Van,1663,21,F,BEL
"Burssens,",1660,16,F,BEL
"Pribylla,",1658,12,F,BEL
